194	4188111	9491297910	2015-07-18
194	4188111	2020961296	2015-07-18
195	113963	1906838658	2015-02-23
195	113963	1537436856	2015-02-23
195	113963	1539166961	2015-02-23
195	113963	0752441213	2015-02-23
195	113963	1539125246	2015-02-23
196	3889921	1515121771	2015-06-13
196	3889921	1525215663	2015-06-13
196	3889921	8497403541	2015-06-13
196	3889921	0754640876	2015-06-13
196	3889921	0753821192	2015-06-13
196	3889921	8466321691	2015-06-13
196	3889921	8479623748	2015-06-13
196	3889921	8491261737	2015-06-13
196	3889921	1783190493	2015-06-13
197	767909	1409329127	2013-10-10
197	767909	0262527340	2013-10-10
197	767909	1633882357	2013-10-10
198	36823	1405345829	2016-10-25
198	36823	0812222156	2016-10-25
198	36823	1904978681	2016-10-25
199	652193	1142808629	2013-10-04
199	652193	1141463261	2013-10-04
199	652193	1107667895	2013-10-04
200	33423	8497840321	2013-08-26
200	33423	1514389053	2013-08-26
200	33423	9870432336	2013-08-26
200	33423	1906838313	2013-08-26
200	33423	8385468293	2013-08-26
200	33423	0199593558	2013-08-26
200	33423	1104001527	2013-08-26
200	33423	1539000168	2013-08-26
200	33423	1142155870	2013-08-26
201	72023	0851248098	2012-09-14
201	72023	0745335489	2012-09-14
201	72023	9202930775	2012-09-14
202	779853	8497783263	2016-05-07
202	779853	1551642611	2016-05-07
202	779853	8497403541	2016-05-07
202	779853	9061126002	2016-05-07
202	779853	0304304662	2016-05-07
202	779853	1142808629	2016-05-07
202	779853	2020961296	2016-05-07
203	1118691	8437622867	2014-04-08
203	1118691	1137367067	2014-04-08
203	1118691	1906838658	2014-04-08
203	1118691	1179416678	2014-04-08
203	1118691	9681679423	2014-04-08
204	1620841	8491050442	2013-02-07
204	1620841	8466307222	2013-02-07
204	1620841	2070383571	2013-02-07
204	1620841	9870409067	2013-02-07
204	1620841	1433124475	2013-02-07
204	1620841	8467016906	2013-02-07
205	1344951	0231175965	2016-01-05
205	1344951	1535439173	2016-01-05
205	1344951	1171926936	2016-01-05
205	1344951	1539125246	2016-01-05
206	2649721	0198306156	2012-03-22
206	2649721	0241208734	2012-03-22
206	2649721	1537436856	2012-03-22
206	2649721	0140224327	2012-03-22
207	1118691	1536884103	2013-06-01
208	3051	0199641811	2013-09-29
208	3051	0262024187	2013-09-29
208	3051	0471526266	2013-09-29
208	3051	607112784X	2013-09-29
208	3051	1287549551	2013-09-29
208	3051	1843922282	2013-09-29
208	3051	1589770439	2013-09-29
209	783214	8884511542	2015-10-10
209	783214	153680777X	2015-10-10
209	783214	0753829282	2015-10-10
209	783214	8437633680	2015-10-10
209	783214	1530452635	2015-10-10
209	783214	0822322188	2015-10-10
209	783214	8416838070	2015-10-10
209	783214	1235080714	2015-10-10
210	12830	1537781650	2012-08-14
210	12830	842040568X	2012-08-14
210	12830	8324027734	2012-08-14
210	12830	0719082307	2012-08-14
210	12830	0262530201	2012-08-14
210	12830	1360746617	2012-08-14
210	12830	1456532138	2012-08-14
210	12830	8373195696	2012-08-14
210	12830	8490626626	2012-08-14
211	1049021	8374956402	2015-06-27
211	1049021	0856684937	2015-06-27
211	1049021	271860929X	2015-06-27
211	1049021	8430617493	2015-06-27
212	1303691	3518466585	2012-12-17
212	1303691	9876025384	2012-12-17
212	1303691	0753829282	2012-12-17
212	1303691	8497840321	2012-12-17
212	1303691	0231175965	2012-12-17
212	1303691	1277130337	2012-12-17
212	1303691	0099533111	2012-12-17
212	1303691	8324027734	2012-12-17
213	72023	8420610267	2015-05-02
213	72023	1567922953	2015-05-02
213	72023	0465056741	2015-05-02
213	72023	0801852420	2015-05-02
213	72023	0262527405	2015-05-02
213	72023	8466323627	2015-05-02
214	25993	0938972189	2013-03-25
214	25993	8884514819	2013-03-25
214	25993	0262515067	2013-03-25
214	25993	8437633680	2013-03-25
214	25993	8492759801	2013-03-25
214	25993	8416838070	2013-03-25
215	1491981	1783190493	2015-09-21
216	749863	0141182253	2013-11-05
216	749863	1500719234	2013-11-05
216	749863	0199651337	2013-11-05
216	749863	1360746617	2013-11-05
216	749863	8433848070	2013-11-05
216	749863	1904978681	2013-11-05
216	749863	0143104829	2013-11-05
216	749863	1878825224	2013-11-05
216	749863	1530453941	2013-11-05
217	1468801	0241189241	2016-09-19
217	1468801	9750817524	2016-09-19
217	1468801	3937683607	2016-09-19
217	1468801	0710200234	2016-09-19
218	55993	8415996470	2013-07-04
218	55993	1860463533	2013-07-04
219	814304	2020339978	2013-09-20
219	814304	2020961296	2013-09-20
219	814304	0199651337	2013-09-20
219	814304	0753824337	2013-09-20
219	814304	0618222073	2013-09-20
220	97933	0198778538	2015-05-23
220	97933	9781405884426	2015-05-23
220	97933	9812688978	2015-05-23
221	10519	2757830465	2016-09-17
221	10519	1179416678	2016-09-17
221	10519	9750817524	2016-09-17
221	10519	2266261541	2016-09-17
221	10519	0330413147	2016-09-17
221	10519	0534576400	2016-09-17
221	10519	055408189X	2016-09-17
221	10519	8501106720	2016-09-17
221	10519	3442737214	2016-09-17
222	2298181	0745335489	2014-08-27
222	2298181	1530377382	2014-08-27
223	1605161	1539057828	2014-03-01
223	1605161	1333188706	2014-03-01
223	1605161	1536809764	2014-03-01
223	1605161	226616922X	2014-03-01
223	1605161	1115056808	2014-03-01
223	1605161	8415310110	2014-03-01
223	1605161	1566892279	2014-03-01
223	1605161	1941999174	2014-03-01
224	657863	1614278040	2012-12-03
224	657863	1893010287	2012-12-03
224	657863	1499199422	2012-12-03
224	657863	1536884103	2012-12-03
224	657863	0415099943	2012-12-03
225	783214	8493477265	2013-05-07
225	783214	1434668681	2013-05-07
225	783214	1276917635	2013-05-07
225	783214	1589770439	2013-05-07
226	1000591	0198306156	2014-05-23
226	1000591	1537648381	2014-05-23
226	1000591	8843803565	2014-05-23
227	2911221	906112509X	2016-07-31
227	2911221	1420949705	2016-07-31
227	2911221	3518466585	2016-07-31
228	1584511	9068014382	2016-04-21
228	1584511	3828893651	2016-04-21
229	2298181	8420482838	2016-03-11
229	2298181	024197352X	2016-03-11
230	2660081	1583671536	2013-11-18
231	118203	0992245338	2016-04-27
231	118203	0521764580	2016-04-27
231	118203	3897710552	2016-04-27
231	118203	1902593693	2016-04-27
231	118203	1171960913	2016-04-27
231	118203	1273798325	2016-04-27
231	118203	1843922282	2016-04-27
231	118203	1583676058	2016-04-27
232	113963	1840024356	2013-06-09
232	113963	8470390791	2013-06-09
233	765150	1583671536	2016-01-20
233	765150	8497403541	2016-01-20
233	765150	607112784X	2016-01-20
233	765150	1539125246	2016-01-20
233	765150	2266261541	2016-01-20
233	765150	8501106720	2016-01-20
234	30923	607112784X	2013-06-11
234	30923	1149748524	2013-06-11
234	30923	1235080714	2013-06-11
234	30923	0452296501	2013-06-11
234	30923	0860916855	2013-06-11
234	30923	3662510375	2013-06-11
234	30923	1330731867	2013-06-11
234	30923	1403917299	2013-06-11
234	30923	0195383168	2013-06-11
235	2314721	234310087X	2016-07-24
